sire,rank,category,surface,key,runs,win_pct,rentai_pct,place_pct,tan_return,fuku_return
フォーウィールドライブ,58,draw,,ダ1枠,,8.3,19.4,25.0,,
フォーウィールドライブ,58,draw,,芝2枠,,12.5,31.3,43.8,,
フォーウィールドライブ,58,draw,,ダ2枠,,8.3,25.0,36.1,,
フォーウィールドライブ,58,draw,,芝3枠,,,13.3,13.3,,
フォーウィールドライブ,58,draw,,ダ3枠,,8.3,8.3,19.4,,
フォーウィールドライブ,58,draw,,芝4枠,,10.0,20.0,25.0,,
フォーウィールドライブ,58,draw,,ダ4枠,,15.8,23.7,34.2,,
フォーウィールドライブ,58,draw,,芝5枠,,,,21.4,,
フォーウィールドライブ,58,draw,,ダ5枠,,5.0,12.5,27.5,,
フォーウィールドライブ,58,draw,,芝6枠,,6.7,20.0,26.7,,
フォーウィールドライブ,58,draw,,ダ6枠,,2.9,5.9,20.6,,
フォーウィールドライブ,58,draw,,芝7枠,,15.0,15.0,30.0,,
フォーウィールドライブ,58,draw,,ダ7枠,,4.2,12.5,16.7,,
フォーウィールドライブ,58,draw,,芝8枠,,,4.8,19.0,,
フォーウィールドライブ,58,draw,,ダ8枠,,6.4,19.1,29.8,,
フォーウィールドライブ,58,klass,,芝新馬,,3.4,6.9,17.2,,
フォーウィールドライブ,58,klass,,ダ新馬,,4.0,4.0,14.0,,
フォーウィールドライブ,58,klass,,芝未勝利,,6.4,17.9,28.2,,
フォーウィールドライブ,58,klass,,ダ未勝利,,7.9,19.1,30.7,,
フォーウィールドライブ,58,klass,,芝1勝クラス,,21.4,28.6,42.9,,
フォーウィールドライブ,58,klass,,ダ1勝クラス,,6.7,11.1,15.6,,
フォーウィールドライブ,58,klass,,芝2勝クラス,,,33.3,66.7,,
フォーウィールドライブ,58,klass,,ダ3勝クラス,,25.0,50.0,50.0,,
マジェスティックウォリアー,94,baba,,芝良,,3.0,7.4,13.0,,
マジェスティックウォリアー,94,baba,,ダ良,,6.9,13.2,19.9,,
マジェスティックウォリアー,94,baba,,芝稍重,,3.4,3.4,6.9,,
マジェスティックウォリアー,94,baba,,ダ稍重,,9.6,16.2,24.7,,
マジェスティックウォリアー,94,baba,,芝重,,6.3,6.3,12.5,,
マジェスティックウォリアー,94,baba,,ダ重,,7.3,16.4,22.4,,
マジェスティックウォリアー,94,baba,,芝不良,,,14.3,14.3,,
マジェスティックウォリアー,94,baba,,ダ不良,,10.4,17.8,34.1,,
マジェスティックウォリアー,94,course,,芝1000m,,,,6.7,,
マジェスティックウォリアー,94,course,,ダ1000m,,9.1,19.5,29.9,,
マジェスティックウォリアー,94,course,,芝1200m,,2.3,7.0,12.8,,
マジェスティックウォリアー,94,course,,ダ1200m,,8.3,13.3,18.4,,
マジェスティックウォリアー,94,course,,芝1400m,,2.3,2.3,9.3,,
マジェスティックウォリアー,94,course,,ダ1400m,,6.6,12.9,20.7,,
マジェスティックウォリアー,94,course,,芝1600m,,5.4,15.1,19.4,,
マジェスティックウォリアー,94,course,,ダ1600m,,5.3,10.7,19.3,,
マジェスティックウォリアー,94,course,,ダ1700m,,6.3,14.6,23.4,,
マジェスティックウォリアー,94,course,,芝1800m,,1.5,1.5,4.5,,
マジェスティックウォリアー,94,course,,ダ1800m,,8.8,15.1,22.2,,
マジェスティックウォリアー,94,course,,芝2000m,,4.8,6.3,14.3,,
マジェスティックウォリアー,94,course,,ダ2000m,,8.4,17.3,25.1,,
マジェスティックウォリアー,94,course,,芝東京,,4.3,6.4,8.5,,
マジェスティックウォリアー,94,course,,ダ東京,,6.5,12.0,17.9,,
マジェスティックウォリアー,94,course,,芝中山,,3.0,3.0,3.0,,
マジェスティックウォリアー,94,course,,ダ中山,,7.1,12.0,17.8,,
マジェスティックウォリアー,94,course,,芝阪神,,6.1,10.2,20.4,,
マジェスティックウォリアー,94,course,,ダ阪神,,8.7,16.6,26.8,,
マジェスティックウォリアー,94,course,,芝京都,,2.3,11.4,15.9,,
マジェスティックウォリアー,94,course,,ダ京都,,8.3,15.5,21.7,,
マジェスティックウォリアー,94,course,,芝ローカル,,2.4,5.8,11.6,,
マジェスティックウォリアー,94,course,,ダローカル,,7.4,14.2,22.0,,
マジェスティックウォリアー,94,course,,芝2歳,,1.8,5.4,12.5,,
マジェスティックウォリアー,94,course,,ダ2歳,,6.6,13.2,19.6,,
マジェスティックウォリアー,94,course,,芝3歳,,2.3,3.9,6.3,,
マジェスティックウォリアー,94,course,,ダ3歳,,7.7,15.0,22.8,,
マジェスティックウォリアー,94,course,,芝4歳,,6.3,9.5,17.5,,
マジェスティックウォリアー,94,course,,ダ4歳,,9.2,16.6,25.2,,
マジェスティックウォリアー,94,course,,芝5歳,,4.7,16.3,20.9,,
マジェスティックウォリアー,94,course,,ダ5歳,,6.9,11.7,18.1,,
マジェスティックウォリアー,94,course,,芝6歳上,,2.9,5.9,11.8,,
マジェスティックウォリアー,94,course,,ダ6歳上,,5.3,8.0,14.2,,
マジェスティックウォリアー,94,draw,,芝1枠,,2.9,11.8,23.5,,
マジェスティックウォリアー,94,draw,,ダ1枠,,4.5,10.7,16.5,,
マジェスティックウォリアー,94,draw,,芝2枠,,1.8,3.6,5.5,,
マジェスティックウォリアー,94,draw,,ダ2枠,,5.4,9.5,16.9,,
マジェスティックウォリアー,94,draw,,芝3枠,,,2.1,6.4,,
マジェスティックウォリアー,94,draw,,ダ3枠,,5.3,13.2,19.2,,
マジェスティックウォリアー,94,draw,,芝4枠,,2.3,7.0,14.0,,
マジェスティックウォリアー,94,draw,,ダ4枠,,6.2,11.0,17.5,,
マジェスティックウォリアー,94,draw,,芝5枠,,2.2,6.5,8.7,,
マジェスティックウォリアー,94,draw,,ダ5枠,,9.3,17.3,24.1,,
マジェスティックウォリアー,94,draw,,芝6枠,,6.7,13.3,17.8,,
マジェスティックウォリアー,94,draw,,ダ6枠,,11.0,19.2,27.1,,
マジェスティックウォリアー,94,draw,,芝7枠,,1.9,3.8,11.5,,
マジェスティックウォリアー,94,draw,,ダ7枠,,8.6,16.7,24.7,,
マジェスティックウォリアー,94,draw,,芝8枠,,6.9,8.6,13.8,,
マジェスティックウォリアー,94,draw,,ダ8枠,,9.0,14.6,25.6,,
マジェスティックウォリアー,94,klass,,芝新馬,,2.0,5.9,17.6,,
マジェスティックウォリアー,94,klass,,ダ新馬,,6.8,14.7,22.5,,
マジェスティックウォリアー,94,klass,,芝未勝利,,1.4,3.5,5.6,,
マジェスティックウォリアー,94,klass,,ダ未勝利,,6.6,13.6,20.2,,
マジェスティックウォリアー,94,klass,,芝1勝クラス,,6.2,8.6,13.6,,
マジェスティックウォリアー,94,klass,,ダ1勝クラス,,7.8,13.5,21.5,,
マジェスティックウォリアー,94,klass,,芝2勝クラス,,7.3,18.2,23.6,,
マジェスティックウォリアー,94,klass,,ダ2勝クラス,,7.6,14.5,23.4,,
マジェスティックウォリアー,94,klass,,芝3勝クラス,,,2.7,13.5,,
マジェスティックウォリアー,94,klass,,ダ3勝クラス,,9.9,20.7,28.9,,
マジェスティックウォリアー,94,klass,,ダオープン,,14.3,18.1,24.8,,
アメリカンペイトリオット,,age,,2歳,,5.2,,20.1,,
アメリカンペイトリオット,,age,,3歳,,9.4,,23.1,,
アメリカンペイトリオット,,age,,4歳,,5.9,,22.1,,
アメリカンペイトリオット,,age,,5歳,,6.8,,20.3,,
アメリカンペイトリオット,,age,,6歳以上,,,,9.1,,
アメリカンペイトリオット,,baba,,良,,7.9,,21.4,,
アメリカンペイトリオット,,baba,,稍重,,4.0,,23.2,,
アメリカンペイトリオット,,baba,,重,,5.0,,20.0,,
アメリカンペイトリオット,,baba,,不良,,,,,,
アメリカンペイトリオット,,course,,芝1000m,,10.0,,20.0,,
アメリカンペイトリオット,,course,,芝1200m,,9.5,,29.9,,
アメリカンペイトリオット,,course,,芝1400m,,7.5,,22.4,,
アメリカンペイトリオット,,course,,芝1600m,,4.6,,15.1,,
アメリカンペイトリオット,,course,,芝1800m,,8.2,,20.0,,
アメリカンペイトリオット,,course,,芝2000m,,4.1,,15.5,,
アメリカンペイトリオット,,course,,芝2300m~,,,,20.0,,
アメリカンペイトリオット,,course,,ダ1000m,,4.3,,21.7,,
アメリカンペイトリオット,,course,,ダ1200m,,5.3,,15.3,,
アメリカンペイトリオット,,course,,ダ1400m,,5.7,,19.1,,
アメリカンペイトリオット,,course,,ダ1600m,,2.9,,7.4,,
アメリカンペイトリオット,,course,,ダ1700m,,7.6,,18.1,,
アメリカンペイトリオット,,course,,ダ1800m,,7.7,,24.9,,
アメリカンペイトリオット,,course,,ダ2200m,,3.8,,11.5,,
アメリカンペイトリオット,,course,,芝東京,,6.5,,11.7,,
アメリカンペイトリオット,,course,,芝中山,,7.8,,19.6,,
アメリカンペイトリオット,,course,,芝阪神,,5.9,,23.8,,
アメリカンペイトリオット,,course,,芝京都,,5.8,,20.3,,
アメリカンペイトリオット,,course,,芝ローカル,,7.2,,23.4,,
アメリカンペイトリオット,,course,,ダ東京,,1.4,,10.7,,
アメリカンペイトリオット,,course,,ダ中山,,6.4,,17.6,,
アメリカンペイトリオット,,course,,ダ阪神,,9.3,,25.0,,
アメリカンペイトリオット,,course,,ダ京都,,2.4,,19.9,,
アメリカンペイトリオット,,course,,ダローカル,,6.9,,20.0,,
アメリカンペイトリオット,,draw,,1枠,,8.2,,20.5,,
アメリカンペイトリオット,,draw,,2枠,,8.9,,30.0,,
アメリカンペイトリオット,,draw,,3枠,,5.0,,20.0,,
アメリカンペイトリオット,,draw,,4枠,,5.4,,17.2,,
アメリカンペイトリオット,,draw,,5枠,,9.9,,22.2,,
アメリカンペイトリオット,,draw,,6枠,,6.3,,22.9,,
アメリカンペイトリオット,,draw,,7枠,,7.3,,21.2,,
アメリカンペイトリオット,,draw,,8枠,,5.8,,18.3,,
アメリカンペイトリオット,,klass,,新馬,,4.2,,19.3,,
アメリカンペイトリオット,,klass,,未勝利,,6.3,,19.9,,
アメリカンペイトリオット,,klass,,1勝クラス,,14.0,,29.5,,
アメリカンペイトリオット,,klass,,2勝クラス,,6.3,,18.0,,
アメリカンペイトリオット,,klass,,3勝クラス,,3.9,,23.5,,
アメリカンペイトリオット,,klass,,オープン,,5.3,,21.1,,
インディチャンプ,,age,,芝2歳,,8.7,,30.4,,
インディチャンプ,,age,,ダ2歳,,,,22.2,,
インディチャンプ,,baba,,芝良,,7.0,,28.1,,
インディチャンプ,,baba,,芝稍重,,18.2,,45.5,,
インディチャンプ,,baba,,ダ良,,,,33.3,,
インディチャンプ,,course,,芝1200m,,11.1,,22.2,,
インディチャンプ,,course,,芝1400m,,14.3,,23.8,,
インディチャンプ,,course,,芝1600m,,,,28.6,,
インディチャンプ,,course,,芝1800m,,6.7,,40.0,,
インディチャンプ,,course,,芝2000m,,33.3,,66.7,,
インディチャンプ,,course,,ダ1200m,,,,33.3,,
インディチャンプ,,course,,ダ1400m,,,,20.0,,
インディチャンプ,,course,,ダ1800m,,,,20.0,,
インディチャンプ,,course,,芝東京,,5.6,,33.3,,
インディチャンプ,,course,,芝阪神,,10.0,,50.0,,
インディチャンプ,,course,,芝京都,,25.0,,25.0,,
インディチャンプ,,course,,芝ローカル,,9.1,,27.3,,
インディチャンプ,,course,,ダ東京,,,,25.0,,
インディチャンプ,,course,,ダ中山,,,,25.0,,
インディチャンプ,,course,,ダ阪神,,,,33.3,,
インディチャンプ,,draw,,芝1枠,,,,33.3,,
インディチャンプ,,draw,,芝2枠,,9.1,,27.3,,
インディチャンプ,,draw,,芝3枠,,11.1,,55.6,,
インディチャンプ,,draw,,芝4枠,,,,9.1,,
インディチャンプ,,draw,,芝5枠,,12.5,,37.5,,
インディチャンプ,,draw,,芝6枠,,20.0,,20.0,,
インディチャンプ,,draw,,芝7枠,,18.2,,36.4,,
インディチャンプ,,draw,,芝8枠,,,,12.5,,
インディチャンプ,,draw,,ダ1枠,,20.0,,40.0,,
インディチャンプ,,draw,,ダ2枠,,,,100.0,,
インディチャンプ,,draw,,ダ3枠,,50.0,,50.0,,
インディチャンプ,,klass,,芝未勝利,,6.5,,22.6,,
インディチャンプ,,klass,,芝1勝クラス,,12.5,,28.1,,
インディチャンプ,,klass,,芝2勝クラス,,,,100.0,,
インディチャンプ,,klass,,芝3勝クラス,,40.0,,80.0,,
インディチャンプ,,klass,,ダ未勝利,,13.3,,26.7,,
イントゥミスチーフ,,baba,,芝良,,14.6,17.1,26.8,,
イントゥミスチーフ,,baba,,ダ良,,19.9,33.3,41.4,,
イントゥミスチーフ,,baba,,芝稍重,,,,25.0,,
イントゥミスチーフ,,baba,,ダ稍重,,25.0,50.0,50.0,,
イントゥミスチーフ,,baba,,芝重,,,,,,
イントゥミスチーフ,,baba,,ダ重,,25.0,62.5,62.5,,
イントゥミスチーフ,,baba,,芝不良,,,100.0,100.0,,
イントゥミスチーフ,,baba,,ダ不良,,38.9,55.6,66.7,,
イントゥミスチーフ,,course,,ダ1000m,,25.0,25.0,41.7,,
イントゥミスチーフ,,course,,ダ1200m,,29.1,40.4,51.7,,
イントゥミスチーフ,,course,,ダ1400m,,19.1,40.4,51.7,,
イントゥミスチーフ,,course,,芝1400m,,7.7,33.3,33.3,,
イントゥミスチーフ,,course,,ダ1600m,,12.7,25.6,37.5,,
イントゥミスチーフ,,course,,芝1600m,,16.7,33.3,33.3,,
イントゥミスチーフ,,course,,ダ1700m,,12.0,23.6,34.5,,
イントゥミスチーフ,,course,,芝1800m,,11.1,11.1,11.1,,
イントゥミスチーフ,,course,,ダ1800m,,9.8,24.4,31.7,,
イントゥミスチーフ,,draw,,芝1枠,,,16.7,16.7,,
イントゥミスチーフ,,draw,,ダ1枠,,34.5,37.9,37.9,,
イントゥミスチーフ,,draw,,芝2枠,,20.0,20.0,20.0,,
イントゥミスチーフ,,draw,,ダ2枠,,11.1,22.2,44.4,,
イントゥミスチーフ,,draw,,芝3枠,,,16.7,16.7,,
イントゥミスチーフ,,draw,,ダ3枠,,22.2,44.4,50.0,,
イントゥミスチーフ,,draw,,芝4枠,,20.0,40.0,40.0,,
イントゥミスチーフ,,draw,,ダ4枠,,13.3,33.3,33.3,,
イントゥミスチーフ,,draw,,芝5枠,,7.7,15.4,38.5,,
イントゥミスチーフ,,draw,,ダ5枠,,13.6,31.8,47.7,,
イントゥミスチーフ,,draw,,芝6枠,,21.4,21.4,28.6,,
イントゥミスチーフ,,draw,,ダ6枠,,16.4,31.1,42.6,,
イントゥミスチーフ,,draw,,芝7枠,,20.0,20.0,40.0,,
イントゥミスチーフ,,draw,,ダ7枠,,18.5,29.6,42.0,,
イントゥミスチーフ,,klass,,芝新馬,,14.3,14.3,14.3,,
イントゥミスチーフ,,klass,,ダ新馬,,18.3,29.2,33.0,,
イントゥミスチーフ,,klass,,芝1勝クラス,,17.6,17.6,17.6,,
イントゥミスチーフ,,klass,,ダ1勝クラス,,20.1,33.3,45.0,,
イントゥミスチーフ,,klass,,芝オープン,,16.7,16.7,27.3,,
イントゥミスチーフ,,klass,,ダオープン,,12.7,18.2,27.3,,
ウインブライト,,age,,芝2歳,,3.8,,19.3,,
ウインブライト,,age,,芝3歳,,6.3,,24.1,,
ウインブライト,,age,,ダ2歳,,11.1,,22.2,,
ウインブライト,,age,,ダ3歳,,4.2,,10.4,,
ウインブライト,,baba,,芝良,,5.1,,21.6,,
ウインブライト,,baba,,芝稍重,,4.7,,20.9,,
ウインブライト,,baba,,芝重,,,,22.2,,
ウインブライト,,baba,,ダ良,,7.5,,10.0,,
ウインブライト,,baba,,ダ稍重,,,,6.7,,
ウインブライト,,baba,,ダ重,,,,50.0,,
ウインブライト,,baba,,ダ不良,,20.0,,20.0,,
ウインブライト,,course,,芝1000m,,,,100.0,,
ウインブライト,,course,,芝1200m,,18.5,,48.1,,
ウインブライト,,course,,芝1400m,,,,3.7,,
ウインブライト,,course,,芝1600m,,2.5,,13.9,,
ウインブライト,,course,,芝1800m,,6.1,,26.1,,
ウインブライト,,course,,芝2000m,,3.0,,15.8,,
ウインブライト,,course,,芝2200m,,11.1,,22.2,,
ウインブライト,,course,,芝2300m~,,3.7,,33.3,,
ウインブライト,,course,,ダ1200m,,11.1,,11.1,,
ウインブライト,,course,,ダ1400m,,9.1,,18.2,,
ウインブライト,,course,,ダ1700m,,9.1,,27.3,,
ウインブライト,,course,,ダ1800m,,3.4,,10.3,,
ウインブライト,,course,,芝東京,,1.2,,14.8,,
ウインブライト,,course,,芝中山,,5.6,,13.5,,
ウインブライト,,course,,芝阪神,,7.7,,30.8,,
ウインブライト,,course,,芝京都,,5.3,,,,
ウインブライト,,course,,芝ローカル,,6.0,,28.3,,
ウインブライト,,course,,ダ中山,,9.5,,14.3,,
ウインブライト,,course,,ダ阪神,,7.7,,15.4,,
ウインブライト,,course,,ダローカル,,4.5,,18.2,,
ウインブライト,,draw,,芝1枠,,,,25.0,,
ウインブライト,,draw,,芝2枠,,5.1,,23.1,,
ウインブライト,,draw,,芝3枠,,6.5,,28.3,,
ウインブライト,,draw,,芝4枠,,11.1,,26.7,,
ウインブライト,,draw,,芝5枠,,3.5,,16.7,,
ウインブライト,,draw,,芝6枠,,11.4,,22.7,,
ウインブライト,,draw,,芝7枠,,1.8,,21.4,,
ウインブライト,,draw,,芝8枠,,1.6,,14.3,,
ウインブライト,,draw,,ダ2枠,,12.5,,12.5,,
ウインブライト,,draw,,ダ4枠,,18.2,,18.2,,
ウインブライト,,draw,,ダ5枠,,,,16.7,,
ウインブライト,,draw,,ダ6枠,,20.0,,40.0,,
ウインブライト,,draw,,ダ7枠,,,,20.0,,
ウインブライト,,klass,,芝新馬,,1.3,,12.7,,
ウインブライト,,klass,,芝未勝利,,5.3,,22.5,,
ウインブライト,,klass,,芝1勝クラス,,12.5,,40.0,,
ウインブライト,,klass,,芝オープン,,,,13.3,,
ウインブライト,,klass,,ダ未勝利,,7.3,,16.4,,
クリソベリル,,age,,芝2歳,,,,22.2,,
クリソベリル,,age,,ダ2歳,,7.8,,26.1,,
クリソベリル,,baba,,芝良,,,,25.0,,
クリソベリル,,baba,,ダ良,,5.5,,28.8,,
クリソベリル,,baba,,ダ稍重,,6.1,,18.2,,
クリソベリル,,baba,,ダ重,,33.3,,33.3,,
クリソベリル,,baba,,ダ不良,,33.3,,33.3,,
クリソベリル,,course,,芝1400m,,,,66.7,,
クリソベリル,,course,,ダ1200m,,,,17.6,,
クリソベリル,,course,,ダ1600m,,12.5,,37.5,,
クリソベリル,,course,,ダ1700m,,14.3,,14.3,,
クリソベリル,,course,,ダ1800m,,10.0,,33.3,,
クリソベリル,,course,,芝ローカル,,,,40.0,,
クリソベリル,,course,,ダ東京,,10.5,,31.6,,
クリソベリル,,course,,ダ中山,,9.1,,40.9,,
クリソベリル,,course,,ダ阪神,,7.7,,19.2,,
クリソベリル,,course,,ダ京都,,8.7,,26.1,,
クリソベリル,,course,,ダローカル,,4.0,,16.0,,
クリソベリル,,draw,,芝2枠,,,,50.0,,
クリソベリル,,draw,,芝4枠,,,,100.0,,
クリソベリル,,draw,,ダ1枠,,,,23.1,,
クリソベリル,,draw,,ダ2枠,,,,46.2,,
クリソベリル,,draw,,ダ4枠,,10.0,,25.0,,
クリソベリル,,draw,,ダ5枠,,,,21.4,,
クリソベリル,,draw,,ダ6枠,,7.7,,15.4,,
クリソベリル,,draw,,ダ7枠,,14.3,,28.6,,
クリソベリル,,draw,,ダ8枠,,25.0,,41.7,,
クリソベリル,,klass,,芝新馬,,,,16.7,,
クリソベリル,,klass,,芝未勝利,,,,33.3,,
クリソベリル,,klass,,ダ新馬,,4.4,,24.4,,
クリソベリル,,klass,,ダ未勝利,,10.6,,27.3,,
クリソベリル,,klass,,ダ1勝クラス,,,,25.0,,
コパノリッキー,,age,,2歳,,5.9,,21.4,,
コパノリッキー,,age,,3歳,,7.5,,19.2,,
コパノリッキー,,age,,4歳,,6.3,,17.2,,
コパノリッキー,,age,,5歳,,5.2,,9.0,,
コパノリッキー,,age,,6歳以上,,2.9,,8.6,,
コパノリッキー,,baba,,良,,6.8,,18.4,,
コパノリッキー,,baba,,稍重,,7.8,,17.8,,
コパノリッキー,,baba,,重,,5.6,,17.9,,
コパノリッキー,,baba,,不良,,2.5,,18.8,,
コパノリッキー,,course,,芝1000m,,10.0,,20.0,,
コパノリッキー,,course,,芝1200m,,2.5,,2.5,,
コパノリッキー,,course,,芝1400m,,4.3,,21.7,,
コパノリッキー,,course,,芝1600m,,,,3.8,,
コパノリッキー,,course,,芝1800m,,,,5.9,,
コパノリッキー,,course,,芝2000m,,5.3,,15.8,,
コパノリッキー,,course,,芝2200m,,20.0,,40.0,,
コパノリッキー,,course,,芝2300m~,,,,9.1,,
コパノリッキー,,course,,ダ1000m,,7.4,,20.2,,
コパノリッキー,,course,,ダ1200m,,5.7,,18.4,,
コパノリッキー,,course,,ダ1400m,,5.8,,18.6,,
